date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:30:59	56185/56185	---M--	200	added ('OK')	image/jpeg	etag:%22db79-662ae0dd-dd3328;;;%22	https://invisimple.id/wp-content/uploads/elementor/thumbs/DSC_9936--qn8yj5hnb917wqibthmyrtlghofs97afc5ybh441hk.jpg	D:/Undangan/robi-dewi/invisimple.id/wp-content/uploads/elementor/thumbs/DSC_9936--qn8yj5hnb917wqibthmyrtlghofs97afc5ybh441hk.jpg	(from https://invisimple.id/s03/)
20:30:59	133055/133055	---M--	200	added ('OK')	image/jpeg	etag:%22207bf-662accab-e977ea;;;%22	https://invisimple.id/wp-content/uploads/2023/05/DSC_9622-.jpg	D:/Undangan/robi-dewi/invisimple.id/wp-content/uploads/2023/05/DSC_9622-.jpg	(from https://invisimple.id/s03/)
20:31:00	4598/4598	---M-Z	200	added ('OK')	image/svg+xml	etag:%2211f6-6410b306-d4aa9f;gz%22	https://invisimple.id/wp-includes/js/mediaelement/mejs-controls.svg	D:/Undangan/robi-dewi/invisimple.id/wp-includes/js/mediaelement/mejs-controls.svg	(from https://invisimple.id/wp-includes/js/mediaelement/mediaelementplayer-legacy.min.css?ver=4.2.17)
20:31:00	1241/1241	---M-Z	200	added ('OK')	text/css	etag:%224d9-6411c32e-d4cebf;gz%22	https://invisimple.id/wp-content/plugins/invisimple-2/assets/css/dynamic-visibility.min.css?ver=2.2.5	D:/Undangan/robi-dewi/invisimple.id/wp-content/plugins/invisimple-2/assets/css/dynamic-visibility.min5bf8.css	(from https://invisimple.id/s03/)
20:31:00	3303/3303	---M-Z	200	added ('OK')	text/css	etag:%22ce7-6658d939-d4e7a8;gz%22	https://invisimple.id/wp-content/plugins/elementor/assets/lib/e-gallery/css/e-gallery.min.css?ver=1.2.0	D:/Undangan/robi-dewi/invisimple.id/wp-content/plugins/elementor/assets/lib/e-gallery/css/e-gallery.min7359.css	(from https://invisimple.id/s03/)
20:31:00	4777/4777	---M--	200	added ('OK')	image/gif	etag:%2212a9-64175cb8-d4b67f;;;%22	https://invisimple.id/wp-content/plugins/invisimple-1/assets/images/spinner.gif	D:/Undangan/robi-dewi/invisimple.id/wp-content/plugins/invisimple-1/assets/images/spinner.gif	(from https://invisimple.id/wp-content/plugins/invisimple-1/assets/build/css/acf-global.css?ver=6.0.7)
20:31:01	8654/8654	---M--	200	added ('OK')	image/gif	etag:%2221ce-64175cb8-d4b682;;;%22	https://invisimple.id/wp-content/plugins/invisimple-1/assets/images/spinner@2x.gif	D:/Undangan/robi-dewi/invisimple.id/wp-content/plugins/invisimple-1/assets/images/spinner@2x.gif	(from https://invisimple.id/wp-content/plugins/invisimple-1/assets/build/css/acf-global.css?ver=6.0.7)
20:31:01	18596/18596	---M--	200	added ('OK')	font/woff2	etag:%2248a4-641dd404-d4e0b3;;;%22	https://invisimple.id/wp-content/plugins/invisimple-8/themes/default/css/fonts/sqr721c-webfont.woff2	D:/Undangan/robi-dewi/invisimple.id/wp-content/plugins/invisimple-8/themes/default/css/fonts/sqr721c-webfont.woff2	(from https://invisimple.id/wp-content/plugins/invisimple-8/themes/default/style.css?ver=7.5.3)
20:31:01	439/439	---M-Z	200	added ('OK')	text/javascript	etag:%221b7-64157030-d4c3dc;gz%22	https://invisimple.id/wp-content/plugins/invisimple-0/assets/js/modal-min.js?ver=3.5.9	D:/Undangan/robi-dewi/invisimple.id/wp-content/plugins/invisimple-0/assets/js/modal-min02dd.js	(from https://invisimple.id/s03/)
20:31:02	775444/775444	---M-Z	200	added ('OK')	image/svg+xml	etag:%22bd514-6547d9cb-d4df8f;gz%22	https://invisimple.id/wp-content/plugins/happy-elementor-addons/assets/fonts/happy-icons.svg	D:/Undangan/robi-dewi/invisimple.id/wp-content/plugins/happy-elementor-addons/assets/fonts/happy-icons.svg	(from https://invisimple.id/wp-content/plugins/happy-elementor-addons/assets/fonts/style.min.css?ver=3.9.1.1)
